timestamp,open,high,low,close,volume
2025-02-25T09:45:00+05:30,1218.8,1220.45,1217.45,1220.25,103338
2025-02-25T09:50:00+05:30,1220.25,1220.3,1218.0,1218.1,113945
2025-02-25T09:55:00+05:30,1218.35,1218.95,1215.0,1216.95,144286
2025-02-25T10:00:00+05:30,1216.95,1217.05,1215.75,1215.85,81043
2025-02-25T10:05:00+05:30,1215.85,1216.8,1215.0,1215.0,209766
2025-02-25T10:10:00+05:30,1215.05,1216.3,1214.3,1215.0,97171
2025-02-25T10:15:00+05:30,1215.0,1215.8,1212.3,1212.85,111124
2025-02-25T10:20:00+05:30,1212.9,1213.9,1212.1,1213.0,91598
2025-02-25T10:25:00+05:30,1212.8,1214.0,1212.3,1212.4,85722
2025-02-25T10:30:00+05:30,1212.3,1213.45,1211.05,1212.65,126647
2025-02-25T10:35:00+05:30,1212.85,1214.85,1212.05,1214.25,114785
2025-02-25T10:40:00+05:30,1214.25,1214.7,1213.45,1214.4,90293
2025-02-25T10:45:00+05:30,1214.4,1214.5,1211.6,1212.35,155667
2025-02-25T10:50:00+05:30,1212.35,1213.75,1212.0,1213.2,88919
2025-02-25T10:55:00+05:30,1213.15,1214.2,1212.5,1214.0,88175
2025-02-25T11:00:00+05:30,1214.0,1214.05,1212.45,1213.25,112085
2025-02-25T11:05:00+05:30,1213.2,1214.2,1212.85,1213.15,79030
2025-02-25T11:10:00+05:30,1213.2,1213.8,1212.6,1213.3,96393
2025-02-25T11:15:00+05:30,1213.15,1213.3,1211.4,1211.95,97166
2025-02-25T11:20:00+05:30,1211.85,1212.0,1210.0,1210.2,107232
2025-02-25T11:25:00+05:30,1210.15,1211.3,1209.0,1209.05,188900
2025-02-25T11:30:00+05:30,1209.0,1209.05,1207.5,1208.2,109433
2025-02-25T11:35:00+05:30,1208.0,1209.5,1207.7,1208.95,94917
2025-02-25T11:40:00+05:30,1208.95,1210.25,1208.65,1209.9,80336
2025-02-25T11:45:00+05:30,1209.9,1210.05,1208.0,1208.1,116752
2025-02-25T11:50:00+05:30,1208.05,1209.85,1207.0,1208.25,192267
2025-02-25T11:55:00+05:30,1208.15,1210.05,1208.0,1209.5,130456
2025-02-25T12:00:00+05:30,1209.45,1209.5,1207.0,1207.5,125489
2025-02-25T12:05:00+05:30,1207.5,1210.0,1207.4,1209.3,110453
2025-02-25T12:10:00+05:30,1209.2,1210.35,1209.05,1210.1,65285
2025-02-25T12:15:00+05:30,1209.95,1210.35,1209.45,1209.6,53500
2025-02-25T12:20:00+05:30,1209.5,1209.85,1208.5,1208.8,73946
2025-02-25T12:25:00+05:30,1208.8,1210.35,1208.5,1210.2,52873
2025-02-25T12:30:00+05:30,1210.1,1210.35,1209.5,1210.2,76007
2025-02-25T12:35:00+05:30,1210.15,1211.3,1210.15,1211.0,63284
2025-02-25T12:40:00+05:30,1211.05,1211.2,1210.7,1210.7,86163
2025-02-25T12:45:00+05:30,1210.85,1211.2,1210.25,1210.85,57263
2025-02-25T12:50:00+05:30,1210.85,1211.15,1210.0,1210.3,48385
2025-02-25T12:55:00+05:30,1210.3,1211.5,1210.0,1211.25,53721
2025-02-25T13:00:00+05:30,1211.1,1212.35,1209.4,1209.9,103255
2025-02-25T13:05:00+05:30,1209.8,1211.1,1209.8,1210.9,104650
2025-02-25T13:10:00+05:30,1210.65,1211.05,1210.0,1210.45,123635
2025-02-25T13:15:00+05:30,1210.5,1210.6,1208.5,1209.25,113305
2025-02-25T13:20:00+05:30,1209.35,1210.1,1208.3,1208.85,98502
2025-02-25T13:25:00+05:30,1208.95,1210.05,1208.3,1209.55,99725
2025-02-25T13:30:00+05:30,1209.55,1211.05,1209.5,1210.35,128407
2025-02-25T13:35:00+05:30,1210.25,1211.15,1209.85,1210.1,130105
2025-02-25T13:40:00+05:30,1209.85,1211.5,1209.7,1211.3,197595
2025-02-25T13:45:00+05:30,1211.1,1212.0,1210.8,1211.85,82367
2025-02-25T13:50:00+05:30,1211.85,1212.8,1211.0,1211.0,99261
2025-02-25T13:55:00+05:30,1211.0,1211.75,1209.8,1211.7,166768
2025-02-25T14:00:00+05:30,1211.75,1212.05,1210.45,1210.45,89492
2025-02-25T14:05:00+05:30,1210.6,1211.85,1210.45,1210.65,68802
2025-02-25T14:10:00+05:30,1210.65,1210.75,1209.6,1210.45,82532
2025-02-25T14:15:00+05:30,1210.4,1211.0,1209.5,1210.3,91871
2025-02-25T14:20:00+05:30,1210.05,1211.5,1210.0,1210.2,88831
2025-02-25T14:25:00+05:30,1210.15,1210.5,1209.45,1209.7,77905
2025-02-25T14:30:00+05:30,1209.7,1210.6,1209.4,1209.85,100351
2025-02-25T14:35:00+05:30,1209.6,1210.75,1209.6,1210.1,92798
2025-02-25T14:40:00+05:30,1210.1,1210.25,1209.25,1209.5,73165
2025-02-25T14:45:00+05:30,1209.35,1209.65,1208.95,1209.05,106342
2025-02-25T14:50:00+05:30,1209.05,1209.2,1207.9,1208.05,152505
2025-02-25T14:55:00+05:30,1208.15,1208.2,1207.0,1207.25,148174
2025-02-25T15:00:00+05:30,1207.1,1207.25,1205.3,1205.5,522209
2025-02-25T15:05:00+05:30,1205.65,1208.75,1202.15,1203.0,876926
2025-02-25T15:10:00+05:30,1203.0,1206.8,1202.6,1203.5,626699
2025-02-25T15:15:00+05:30,1203.45,1204.35,1202.65,1203.85,662286
2025-02-25T15:20:00+05:30,1203.8,1204.0,1201.55,1202.5,586077
2025-02-25T15:25:00+05:30,1202.25,1203.0,1201.5,1202.0,312640
2025-02-27T09:15:00+05:30,1212.8,1215.0,1206.0,1206.7,810802
2025-02-27T09:20:00+05:30,1206.75,1207.75,1203.1,1203.65,284525
2025-02-27T09:25:00+05:30,1203.6,1204.05,1202.5,1202.85,288590
2025-02-27T09:30:00+05:30,1202.85,1203.8,1202.2,1202.3,258872
2025-02-27T09:35:00+05:30,1202.3,1203.9,1202.2,1202.5,140524
2025-02-27T09:40:00+05:30,1202.5,1203.5,1201.7,1202.75,221474
2025-02-27T09:45:00+05:30,1202.7,1203.55,1201.8,1202.1,128209
2025-02-27T09:50:00+05:30,1202.1,1202.45,1201.0,1201.55,92275
2025-02-27T09:55:00+05:30,1201.55,1202.45,1201.3,1202.1,68721
2025-02-27T10:00:00+05:30,1202.1,1202.1,1201.05,1201.3,64136
2025-02-27T10:05:00+05:30,1201.5,1204.45,1201.35,1203.8,95395
2025-02-27T10:10:00+05:30,1204.0,1205.5,1203.8,1204.45,128165
2025-02-27T10:15:00+05:30,1204.45,1205.15,1204.2,1204.45,84510
2025-02-27T10:20:00+05:30,1204.45,1204.8,1203.45,1204.0,87243
2025-02-27T10:25:00+05:30,1204.15,1204.7,1203.25,1204.15,105240
2025-02-27T10:30:00+05:30,1204.0,1205.45,1203.95,1205.1,56273
2025-02-27T10:35:00+05:30,1205.0,1205.85,1204.95,1205.35,78946
2025-02-27T10:40:00+05:30,1205.35,1206.8,1204.75,1205.8,171338
2025-02-27T10:45:00+05:30,1206.15,1206.55,1205.0,1205.75,77623
2025-02-27T10:50:00+05:30,1205.85,1206.9,1205.75,1206.55,80548
2025-02-27T10:55:00+05:30,1206.45,1206.6,1206.0,1206.1,56743
2025-02-27T11:00:00+05:30,1206.15,1206.15,1205.15,1205.7,104449
2025-02-27T11:05:00+05:30,1205.7,1206.05,1205.35,1205.6,104882
2025-02-27T11:10:00+05:30,1205.55,1206.2,1205.1,1206.2,127960
2025-02-27T11:15:00+05:30,1206.1,1206.8,1206.05,1206.3,66180
2025-02-27T11:20:00+05:30,1206.3,1206.35,1203.5,1204.5,282266
2025-02-27T11:25:00+05:30,1204.5,1205.0,1203.45,1204.0,143820
2025-02-27T11:30:00+05:30,1203.95,1204.3,1203.55,1204.0,90406
2025-02-27T11:35:00+05:30,1204.05,1204.2,1202.55,1202.8,59261
2025-02-27T11:40:00+05:30,1202.9,1203.95,1202.65,1203.55,112677
2025-02-27T11:45:00+05:30,1203.5,1203.95,1201.65,1203.75,116622
2025-02-27T11:50:00+05:30,1203.75,1204.6,1202.0,1202.1,99944
2025-02-27T11:55:00+05:30,1202.2,1202.9,1201.45,1202.0,65793
2025-02-27T12:00:00+05:30,1202.0,1202.05,1201.0,1201.8,79399
2025-02-27T12:05:00+05:30,1201.8,1202.15,1201.05,1201.65,115546
2025-02-27T12:10:00+05:30,1201.65,1201.9,1200.65,1200.95,164141
2025-02-27T12:15:00+05:30,1200.95,1202.55,1200.85,1202.15,68625
2025-02-27T12:20:00+05:30,1202.1,1202.65,1201.35,1202.5,82262
2025-02-27T12:25:00+05:30,1202.6,1202.6,1202.0,1202.25,39157
2025-02-27T12:30:00+05:30,1202.3,1202.95,1202.2,1202.55,63711
2025-02-27T12:35:00+05:30,1202.55,1204.0,1202.05,1203.85,96580
2025-02-27T12:40:00+05:30,1203.6,1204.5,1203.55,1203.95,67483
2025-02-27T12:45:00+05:30,1203.95,1205.25,1203.9,1204.65,134172
2025-02-27T12:50:00+05:30,1204.65,1205.0,1204.0,1204.6,128853
2025-02-27T12:55:00+05:30,1204.6,1205.4,1204.2,1204.7,156673
2025-02-27T13:00:00+05:30,1204.7,1205.4,1204.15,1205.05,61353
2025-02-27T13:05:00+05:30,1205.05,1206.0,1204.8,1206.0,57544
2025-02-27T13:10:00+05:30,1205.75,1206.45,1205.5,1206.05,79036
2025-02-27T13:15:00+05:30,1206.0,1206.5,1205.6,1206.0,77543
2025-02-27T13:20:00+05:30,1206.0,1207.9,1205.8,1207.4,153077
2025-02-27T13:25:00+05:30,1207.55,1208.75,1207.05,1208.2,118780
2025-02-27T13:30:00+05:30,1208.2,1210.2,1208.15,1209.05,151921
2025-02-27T13:35:00+05:30,1209.05,1209.85,1207.45,1208.75,187195
2025-02-27T13:40:00+05:30,1208.75,1209.8,1208.35,1209.0,134493
2025-02-27T13:45:00+05:30,1209.0,1209.95,1208.45,1209.4,132579
2025-02-27T13:50:00+05:30,1209.4,1209.7,1208.8,1209.4,104901
2025-02-27T13:55:00+05:30,1209.4,1210.55,1208.95,1210.25,135920
2025-02-27T14:00:00+05:30,1210.35,1211.4,1209.5,1209.85,162193
2025-02-27T14:05:00+05:30,1209.9,1210.45,1209.25,1210.0,126215
2025-02-27T14:10:00+05:30,1210.05,1210.05,1208.6,1209.2,143318
2025-02-27T14:15:00+05:30,1209.2,1210.05,1208.75,1209.75,123051
2025-02-27T14:20:00+05:30,1209.75,1210.35,1209.05,1209.25,118564
2025-02-27T14:25:00+05:30,1209.2,1209.45,1207.85,1208.3,108050
2025-02-27T14:30:00+05:30,1208.3,1209.05,1207.75,1207.85,167066
2025-02-27T14:35:00+05:30,1207.8,1208.15,1205.55,1206.25,196395
2025-02-27T14:40:00+05:30,1206.4,1206.95,1205.0,1205.2,142738
2025-02-27T14:45:00+05:30,1205.2,1206.5,1205.0,1206.2,127766
2025-02-27T14:50:00+05:30,1206.2,1206.45,1205.3,1205.9,130955
2025-02-27T14:55:00+05:30,1205.9,1206.7,1205.0,1205.2,167896
2025-02-27T15:00:00+05:30,1205.2,1207.0,1204.85,1205.0,346157
2025-02-27T15:05:00+05:30,1205.0,1206.9,1204.8,1206.1,347465
2025-02-27T15:10:00+05:30,1206.55,1206.7,1205.3,1206.2,284242
2025-02-27T15:15:00+05:30,1206.2,1207.05,1206.05,1207.0,327703
2025-02-27T15:20:00+05:30,1207.0,1210.0,1206.75,1209.65,428425
2025-02-27T15:25:00+05:30,1209.65,1210.25,1206.6,1208.0,422049
2025-02-28T09:15:00+05:30,1202.0,1207.0,1200.05,1201.6,549999
2025-02-28T09:20:00+05:30,1201.9,1205.0,1201.45,1204.65,530103
2025-02-28T09:25:00+05:30,1204.7,1209.0,1204.1,1208.8,234238
2025-02-28T09:30:00+05:30,1208.8,1208.95,1205.5,1206.5,246754
2025-02-28T09:35:00+05:30,1206.2,1212.0,1205.4,1211.8,366573
2025-02-28T09:40:00+05:30,1211.8,1213.7,1211.25,1211.25,248235
2025-02-28T09:45:00+05:30,1211.25,1213.0,1210.3,1211.6,262604
2025-02-28T09:50:00+05:30,1211.85,1215.9,1211.65,1214.9,303516
2025-02-28T09:55:00+05:30,1214.85,1215.0,1211.0,1211.45,234518
2025-02-28T10:00:00+05:30,1211.45,1211.95,1209.45,1211.1,155714
2025-02-28T10:05:00+05:30,1211.0,1212.5,1211.0,1212.15,138305
2025-02-28T10:10:00+05:30,1212.15,1212.95,1210.3,1212.8,193265
2025-02-28T10:15:00+05:30,1212.5,1213.5,1211.05,1212.45,133715
2025-02-28T10:20:00+05:30,1212.4,1215.5,1212.0,1215.0,188016
2025-02-28T10:25:00+05:30,1215.0,1215.25,1213.45,1214.5,220258
2025-02-28T10:30:00+05:30,1214.55,1217.0,1214.0,1215.0,177752
2025-02-28T10:35:00+05:30,1215.05,1217.35,1215.0,1217.3,139374
2025-02-28T10:40:00+05:30,1217.3,1217.3,1212.2,1213.05,248054
2025-02-28T10:45:00+05:30,1213.1,1213.15,1211.55,1212.25,140338
2025-02-28T10:50:00+05:30,1212.25,1214.1,1212.2,1213.85,106754
2025-02-28T10:55:00+05:30,1213.85,1214.75,1213.65,1214.5,71742
2025-02-28T11:00:00+05:30,1214.45,1216.4,1214.05,1214.5,113777
2025-02-28T11:05:00+05:30,1214.65,1215.4,1214.05,1215.05,141531
2025-02-28T11:10:00+05:30,1215.25,1215.25,1212.65,1213.1,132852
2025-02-28T11:15:00+05:30,1213.3,1214.9,1213.3,1214.0,88262
2025-02-28T11:20:00+05:30,1214.1,1215.4,1213.1,1213.6,128956
2025-02-28T11:25:00+05:30,1213.75,1213.85,1210.55,1210.85,110712
2025-02-28T11:30:00+05:30,1210.85,1212.9,1208.2,1208.9,166720
2025-02-28T11:35:00+05:30,1208.8,1209.95,1207.0,1208.6,320590
2025-02-28T11:40:00+05:30,1208.55,1210.25,1207.6,1207.6,204572
2025-02-28T11:45:00+05:30,1207.7,1208.8,1207.0,1208.4,107895
2025-02-28T11:50:00+05:30,1208.4,1209.0,1207.75,1208.65,124813
2025-02-28T11:55:00+05:30,1208.75,1209.25,1207.5,1207.75,233558
2025-02-28T12:00:00+05:30,1207.75,1207.75,1207.05,1207.2,100877
2025-02-28T12:05:00+05:30,1207.2,1208.1,1206.05,1206.45,245246
2025-02-28T12:10:00+05:30,1206.45,1207.55,1205.5,1205.85,154161
2025-02-28T12:15:00+05:30,1205.85,1208.15,1205.45,1207.5,193853
2025-02-28T12:20:00+05:30,1207.4,1209.45,1206.6,1208.95,200060
2025-02-28T12:25:00+05:30,1208.85,1211.3,1208.65,1210.65,133491
2025-02-28T12:30:00+05:30,1210.65,1212.0,1210.2,1210.7,205800
2025-02-28T12:35:00+05:30,1210.4,1211.4,1207.95,1209.55,288604
2025-02-28T12:40:00+05:30,1209.65,1210.2,1207.8,1210.1,114656
2025-02-28T12:45:00+05:30,1209.75,1210.15,1209.0,1209.15,113676
2025-02-28T12:50:00+05:30,1209.1,1209.95,1208.4,1209.05,187183
2025-02-28T12:55:00+05:30,1209.05,1209.05,1206.05,1206.15,408342
2025-02-28T13:00:00+05:30,1206.2,1208.95,1206.15,1208.1,162116
2025-02-28T13:05:00+05:30,1208.1,1209.0,1206.3,1206.65,240377
2025-02-28T13:10:00+05:30,1206.65,1207.2,1205.85,1207.0,109911
2025-02-28T13:15:00+05:30,1206.95,1208.85,1206.1,1208.4,380905
2025-02-28T13:20:00+05:30,1208.35,1209.0,1206.1,1207.0,152648
2025-02-28T13:25:00+05:30,1207.05,1209.6,1206.7,1208.7,246346
2025-02-28T13:30:00+05:30,1208.75,1209.0,1207.9,1208.55,130959
2025-02-28T13:35:00+05:30,1208.6,1209.15,1208.1,1208.75,175129
2025-02-28T13:40:00+05:30,1208.95,1209.75,1208.6,1208.95,119012
2025-02-28T13:45:00+05:30,1208.95,1211.0,1208.6,1210.6,169466
2025-02-28T13:50:00+05:30,1210.6,1211.95,1208.95,1209.3,241380
2025-02-28T13:55:00+05:30,1209.55,1210.5,1209.0,1209.55,99289
2025-02-28T14:00:00+05:30,1209.55,1210.0,1208.85,1209.15,151732
2025-02-28T14:05:00+05:30,1209.15,1210.0,1207.25,1207.65,198860
2025-02-28T14:10:00+05:30,1207.55,1208.75,1207.25,1208.3,215633
2025-02-28T14:15:00+05:30,1208.3,1209.8,1207.7,1208.25,111877
2025-02-28T14:20:00+05:30,1208.15,1208.9,1207.45,1208.1,189066
2025-02-28T14:25:00+05:30,1208.1,1208.2,1207.25,1207.6,97780
2025-02-28T14:30:00+05:30,1207.65,1209.0,1207.35,1208.85,198029
2025-02-28T14:35:00+05:30,1208.8,1209.3,1208.2,1209.2,177174
2025-02-28T14:40:00+05:30,1209.1,1210.3,1208.0,1209.9,184409
2025-02-28T14:45:00+05:30,1209.85,1210.95,1209.05,1209.55,231454
2025-02-28T14:50:00+05:30,1209.6,1210.1,1208.5,1209.45,234822
2025-02-28T14:55:00+05:30,1209.1,1209.85,1207.5,1209.65,242719
2025-02-28T15:00:00+05:30,1209.75,1209.8,1201.1,1203.95,1864220
2025-02-28T15:05:00+05:30,1203.9,1204.05,1201.55,1202.5,1585259
2025-02-28T15:10:00+05:30,1202.55,1202.9,1201.05,1201.4,1403212
2025-02-28T15:15:00+05:30,1201.45,1201.45,1197.2,1197.45,1570155
2025-02-28T15:20:00+05:30,1197.45,1197.95,1193.35,1195.6,1791374
2025-02-28T15:25:00+05:30,1196.2,1198.65,1193.3,1198.0,1011954
2025-03-03T09:15:00+05:30,1204.0,1206.45,1196.1,1199.15,491580
2025-03-03T09:20:00+05:30,1199.15,1200.0,1190.1,1191.15,427952
2025-03-03T09:25:00+05:30,1191.15,1191.15,1183.0,1183.55,381545
2025-03-03T09:30:00+05:30,1183.95,1183.95,1173.55,1176.45,611611
2025-03-03T09:35:00+05:30,1176.25,1176.45,1171.0,1176.1,303300
2025-03-03T09:40:00+05:30,1176.05,1176.2,1167.0,1167.6,442958
2025-03-03T09:45:00+05:30,1167.6,1169.3,1163.25,1164.1,367741
2025-03-03T09:50:00+05:30,1164.1,1164.95,1161.15,1162.8,312406
2025-03-03T09:55:00+05:30,1162.8,1167.5,1162.7,1166.8,322102
2025-03-03T10:00:00+05:30,1166.8,1167.3,1161.15,1163.05,297859
2025-03-03T10:05:00+05:30,1163.35,1164.0,1161.15,1162.0,214282
2025-03-03T10:10:00+05:30,1161.85,1164.15,1160.05,1160.35,285553
2025-03-03T10:15:00+05:30,1160.1,1161.75,1159.05,1160.45,295281
2025-03-03T10:20:00+05:30,1160.55,1161.6,1156.0,1160.55,283602
2025-03-03T10:25:00+05:30,1160.15,1165.7,1159.2,1164.55,283704
2025-03-03T10:30:00+05:30,1164.1,1164.95,1162.1,1163.5,155916
2025-03-03T10:35:00+05:30,1163.5,1165.9,1162.85,1165.0,160198
2025-03-03T10:40:00+05:30,1165.0,1165.15,1160.0,1160.75,191658
2025-03-03T10:45:00+05:30,1160.7,1162.8,1160.0,1161.7,209907
2025-03-03T10:50:00+05:30,1161.7,1165.05,1160.45,1162.9,482449
2025-03-03T10:55:00+05:30,1162.85,1164.2,1160.4,1162.65,448292
2025-03-03T11:00:00+05:30,1162.5,1163.0,1160.0,1161.35,326629
2025-03-03T11:05:00+05:30,1161.2,1164.0,1160.0,1164.0,422935
2025-03-03T11:10:00+05:30,1164.0,1164.1,1161.6,1162.7,159092
2025-03-03T11:15:00+05:30,1162.7,1163.0,1160.2,1160.9,146715
2025-03-03T11:20:00+05:30,1160.9,1162.9,1160.6,1162.65,163549
2025-03-03T11:25:00+05:30,1162.65,1164.4,1161.25,1164.15,182115
2025-03-03T11:30:00+05:30,1164.15,1164.9,1163.35,1164.25,148819
2025-03-03T11:35:00+05:30,1164.25,1164.9,1163.1,1163.95,160042
2025-03-03T11:40:00+05:30,1163.95,1164.25,1162.1,1162.85,110181
2025-03-03T11:45:00+05:30,1162.9,1163.95,1162.0,1163.9,92147
2025-03-03T11:50:00+05:30,1163.95,1164.2,1162.0,1162.15,98009
2025-03-03T11:55:00+05:30,1162.15,1162.15,1160.0,1160.25,191102
2025-03-03T12:00:00+05:30,1160.2,1160.75,1158.1,1160.1,184820
2025-03-03T12:05:00+05:30,1160.1,1160.95,1158.75,1160.4,114392
2025-03-03T12:10:00+05:30,1160.15,1160.85,1158.95,1160.45,118092
2025-03-03T12:15:00+05:30,1160.45,1162.45,1159.9,1161.95,114035
2025-03-03T12:20:00+05:30,1161.95,1163.0,1161.3,1163.0,138560
2025-03-03T12:25:00+05:30,1162.95,1163.0,1162.0,1162.4,93006
2025-03-03T12:30:00+05:30,1162.55,1164.35,1162.1,1164.25,140925
2025-03-03T12:35:00+05:30,1164.3,1165.0,1162.8,1163.1,187794
2025-03-03T12:40:00+05:30,1163.05,1164.8,1162.65,1164.6,169903
2025-03-03T12:45:00+05:30,1164.65,1167.25,1164.55,1166.5,245668
2025-03-03T12:50:00+05:30,1166.25,1166.5,1164.0,1164.8,249807
2025-03-03T12:55:00+05:30,1164.8,1165.5,1163.4,1163.5,175689
2025-03-03T13:00:00+05:30,1163.5,1164.65,1163.4,1164.2,102109
2025-03-03T13:05:00+05:30,1164.15,1165.65,1163.95,1165.65,146833
2025-03-03T13:10:00+05:30,1165.55,1166.5,1165.0,1166.2,148915
2025-03-03T13:15:00+05:30,1166.2,1166.5,1165.1,1165.6,136950
